id;referencia_oem;pieza;marca;modelo;motor;anio;estado;garantia;disponibilidad;precio;url
70263;8114ER98D;Turbo;MERCEDES-BENZ;Clase E Coupé;250 CDI;2010;Desmontada de vehículo;1 año;Bajo pedido 24-48h;593,01 € + IVA;https://desguacesmadridnorte.com/70263-pieza.html
70265;5583MN93E;Capó;PEUGEOT;3008;2.0 HDi;2019;Comprobada, funcionando;1 año;En stock;182,36 € + IVA;https://desguacesmadridnorte.com/70265-pieza.html
70267;8911FB90C;Capó;NISSAN;Qashqai;1.5 dCi;2021;Sin comprobar;1 año;En stock;128,67 € + IVA;https://desguacesmadridnorte.com/70267-pieza.html
70269;8315HC81B;Colector de admisión;KIA;Sportage;1.7 CRDi;2017;Desmontada de vehículo;1 año;Bajo pedido 24-48h;52,02 € + IVA;https://desguacesmadridnorte.com/70269-pieza.html
70270;6620WP67B;Airbag volante;KIA;Sportage;1.7 CRDi;2015;Desmontada de vehículo;1 año;Bajo pedido 24-48h;83,15 € + IVA;https://desguacesmadridnorte.com/70270-pieza.html
70272;5726RQ72E;Parachoques delantero;CITROEN;C4;1.6 VTi;2016;Desmontada de vehículo;1 año;En stock;187,13 € + IVA;https://desguacesmadridnorte.com/70272-pieza.html
70273;3966CV56E;Radiador;AUDI;A3;1.6 TDI;2020;Sin comprobar;1 año;En stock;136,84 € + IVA;https://desguacesmadridnorte.com/70273-pieza.html
70275;8251PQ86C;Centralita motor;RENAULT;Clio;1.2 16v;2009;Comprobada, funcionando;1 año;Bajo pedido 24-48h;120,42 € + IVA;https://desguacesmadridnorte.com/70275-pieza.html
70278;3705PA42A;Cremallera de dirección;FORD;Fiesta;1.5 TDCi;2007;Sin comprobar;1 año;Bajo pedido 24-48h;99,68 € + IVA;https://desguacesmadridnorte.com/70278-pieza.html
70280;8041ZQ38C;Cuadro de instrumentos;CITROEN;C3;1.4 HDi;2007;Comprobada, funcionando;1 año;Bajo pedido 24-48h;118,63 € + IVA;https://desguacesmadridnorte.com/70280-pieza.html
70281;1844RH37B;Catalizador;MERCEDES-BENZ;CLA;200 CDI;2009;Desmontada de vehículo;1 año;Bajo pedido 24-48h;334,90 € + IVA;https://desguacesmadridnorte.com/70281-pieza.html
70283;8182XZ59A;Cárter;RENAULT;Clio;1.2 16v;2015;Comprobada, funcionando;1 año;En stock;68,83 € + IVA;https://desguacesmadridnorte.com/70283-pieza.html
70286;8476ZX91B;Cremallera de dirección;FORD;Fiesta;1.5 TDCi;2008;Sin comprobar;1 año;Bajo pedido 24-48h;209,83 € + IVA;https://desguacesmadridnorte.com/70286-pieza.html
70289;9829MG34B;Turbo;NISSAN;Juke;1.5 dCi;2016;Comprobada, funcionando;1 año;En stock;262,80 € + IVA;https://desguacesmadridnorte.com/70289-pieza.html
70291;5724LY33E;Cinturón de seguridad;RENAULT;Captur;0.9 TCe;2008;Comprobada, funcionando;1 año;Bajo pedido 24-48h;47,74 € + IVA;https://desguacesmadridnorte.com/70291-pieza.html
70293;7173CS62A;Piloto trasero izquierdo;FORD;Fiesta;1.5 TDCi;2005;Comprobada, funcionando;1 año;Bajo pedido 24-48h;36,39 € + IVA;https://desguacesmadridnorte.com/70293-pieza.html
70295;4974MJ37F;Piloto trasero derecho;OPEL;Astra;1.7 CDTI;2018;Comprobada, funcionando;1 año;En stock;54,68 € + IVA;https://desguacesmadridnorte.com/70295-pieza.html
70297;7029NC61E;Elevalunas delantero izquierdo;BMW;Serie 3;318d;2008;Comprobada, funcionando;1 año;En stock;50,64 € + IVA;https://desguacesmadridnorte.com/70297-pieza.html
70298;8281NK61C;Cremallera de dirección;SKODA;Octavia;1.6 TDI;2013;Comprobada, funcionando;1 año;En stock;154,99 € + IVA;https://desguacesmadridnorte.com/70298-pieza.html
70301;7366SB45C;Colector de admisión;TOYOTA;Camry;2.5 Hybrid;2006;Comprobada, funcionando;1 año;Bajo pedido 24-48h;103,60 € + IVA;https://desguacesmadridnorte.com/70301-pieza.html
70302;9892JX97F;Puerta trasera izquierda;VOLKSWAGEN;Passat;2.0 TDI;2020;Comprobada, funcionando;1 año;Bajo pedido 24-48h;329,93 € + IVA;https://desguacesmadridnorte.com/70302-pieza.html
70304;9166LZ67B;Faro delantero derecho;FORD;Focus;1.6 TDCi;2013;Comprobada, funcionando;1 año;Bajo pedido 24-48h;103,40 € + IVA;https://desguacesmadridnorte.com/70304-pieza.html
70307;9045HW20E;Centralita motor;RENAULT;Captur;0.9 TCe;2007;Comprobada, funcionando;1 año;Bajo pedido 24-48h;176,45 € + IVA;https://desguacesmadridnorte.com/70307-pieza.html
70308;8249ZJ57F;Capó;KIA;Ceed;1.6 CRDi;2020;Comprobada, funcionando;1 año;En stock;243,18 € + IVA;https://desguacesmadridnorte.com/70308-pieza.html
70309;7947ML13B;Catalizador;KIA;Ceed;1.6 CRDi;2009;Comprobada, funcionando;1 año;Bajo pedido 24-48h;211,72 € + IVA;https://desguacesmadridnorte.com/70309-pieza.html
70312;7969HX92F;Bomba de agua;NISSAN;Juke;1.5 dCi;2013;Comprobada, funcionando;1 año;En stock;34,99 € + IVA;https://desguacesmadridnorte.com/70312-pieza.html
70314;5653VF43E;Piloto trasero derecho;MERCEDES-BENZ;Clase A;200 CDI;2018;Comprobada, funcionando;1 año;Bajo pedido 24-48h;70,35 € + IVA;https://desguacesmadridnorte.com/70314-pieza.html
70316;9769EP92A;Piloto trasero izquierdo;SKODA;Octavia;2.0 TDI;2008;Desmontada de vehículo;1 año;En stock;54,17 € + IVA;https://desguacesmadridnorte.com/70316-pieza.html
70317;4639FY43D;Piloto trasero izquierdo;PEUGEOT;208;1.6 HDi;2021;Desmontada de vehículo;1 año;En stock;27,42 € + IVA;https://desguacesmadridnorte.com/70317-pieza.html
70318;2297CY19E;Intercooler;OPEL;Corsa;1.2 16v;2009;Comprobada, funcionando;1 año;En stock;126,25 € + IVA;https://desguacesmadridnorte.com/70318-pieza.html
70319;6633HQ51E;Faro delantero derecho;PEUGEOT;208;1.4 HDi;2010;Comprobada, funcionando;1 año;En stock;122,14 € + IVA;https://desguacesmadridnorte.com/70319-pieza.html
70320;3184HR17D;Alternador;SKODA;Octavia;1.6 TDI;2006;Comprobada, funcionando;1 año;En stock;42,14 € + IVA;https://desguacesmadridnorte.com/70320-pieza.html
70322;7362JG69A;Parachoques trasero;MERCEDES-BENZ;Clase A;180 CDI;2015;Comprobada, funcionando;1 año;En stock;377,00 € + IVA;https://desguacesmadridnorte.com/70322-pieza.html
70324;1991PC30C;Caja de cambios;HYUNDAI;i30;1.4 CRDi;2010;Desmontada de vehículo;1 año;En stock;303,61 € + IVA;https://desguacesmadridnorte.com/70324-pieza.html
70325;7865WV91D;Puerta trasera izquierda;RENAULT;Captur;1.5 dCi;2016;Desmontada de vehículo;1 año;En stock;232,99 € + IVA;https://desguacesmadridnorte.com/70325-pieza.html
70328;1365GK77A;Amortiguador delantero;BMW;X1;20d;2009;Desmontada de vehículo;1 año;Bajo pedido 24-48h;58,58 € + IVA;https://desguacesmadridnorte.com/70328-pieza.html
70331;6539HX53D;Portón trasero;AUDI;A4;2.0 TFSI;2008;Desmontada de vehículo;1 año;Bajo pedido 24-48h;333,46 € + IVA;https://desguacesmadridnorte.com/70331-pieza.html
70333;1424QW60F;Puerta delantera izquierda;SKODA;Octavia;2.0 TDI;2010;Desmontada de vehículo;1 año;En stock;114,49 € + IVA;https://desguacesmadridnorte.com/70333-pieza.html
70336;4436CA44D;Elevalunas delantero izquierdo;HYUNDAI;Tucson;1.7 CRDi;2009;Comprobada, funcionando;1 año;Bajo pedido 24-48h;68,88 € + IVA;https://desguacesmadridnorte.com/70336-pieza.html
70338;9057NF30D;Portón trasero;HYUNDAI;Tucson;1.7 CRDi;2020;Desmontada de vehículo;1 año;En stock;395,78 € + IVA;https://desguacesmadridnorte.com/70338-pieza.html
70341;9782LJ82F;Parachoques trasero;CITROEN;C3;1.2 PureTech;2006;Comprobada, funcionando;1 año;En stock;126,56 € + IVA;https://desguacesmadridnorte.com/70341-pieza.html
70342;1967KN96E;Caja de cambios;SEAT;León;2.0 TDI;2009;Desmontada de vehículo;1 año;Bajo pedido 24-48h;518,15 € + IVA;https://desguacesmadridnorte.com/70342-pieza.html
70344;5717JY97F;Paso de rueda trasero izquierdo;OPEL;Corsa;1.3 CDTI;2018;Comprobada, funcionando;1 año;En stock;39,05 € + IVA;https://desguacesmadridnorte.com/70344-pieza.html
70345;8614NK51A;Colector de admisión;SEAT;Ibiza;1.6 TDI;2007;Comprobada, funcionando;1 año;En stock;46,96 € + IVA;https://desguacesmadridnorte.com/70345-pieza.html
70348;9742SM25B;Bomba de agua;CITROEN;C4;1.6 VTi;2021;Desmontada de vehículo;1 año;En stock;88,49 € + IVA;https://desguacesmadridnorte.com/70348-pieza.html
70350;3309XT85B;Retrovisor derecho;TOYOTA;Camry;2.5 Hybrid;2018;Comprobada, funcionando;1 año;En stock;127,34 € + IVA;https://desguacesmadridnorte.com/70350-pieza.html
70351;6981XC48D;Portón trasero;OPEL;Astra;1.6 CDTI;2015;Comprobada, funcionando;1 año;En stock;195,23 € + IVA;https://desguacesmadridnorte.com/70351-pieza.html
70353;6788LB97F;Centralita motor;RENAULT;Clio;1.5 dCi;2005;Comprobada, funcionando;1 año;Bajo pedido 24-48h;212,91 € + IVA;https://desguacesmadridnorte.com/70353-pieza.html
70356;2734YM97D;Piloto trasero derecho;OPEL;Astra;1.6 CDTI;2010;Desmontada de vehículo;1 año;En stock;46,77 € + IVA;https://desguacesmadridnorte.com/70356-pieza.html
70358;7386QK38D;Amortiguador delantero;OPEL;Corsa;1.3 CDTI;2020;Sin comprobar;1 año;En stock;52,02 € + IVA;https://desguacesmadridnorte.com/70358-pieza.html
70359;3437BM88B;Retrovisor derecho;AUDI;A4;2.0 TFSI;2014;Comprobada, funcionando;1 año;Bajo pedido 24-48h;76,46 € + IVA;https://desguacesmadridnorte.com/70359-pieza.html
70361;9127MG17A;Faro delantero derecho;VOLKSWAGEN;Passat;2.0 TDI;2012;Comprobada, funcionando;1 año;Bajo pedido 24-48h;52,07 € + IVA;https://desguacesmadridnorte.com/70361-pieza.html
70364;1935FR16A;Motor completo;HYUNDAI;i30;1.4 CRDi;2006;Sin comprobar;1 año;Bajo pedido 24-48h;2.914,56 € + IVA;https://desguacesmadridnorte.com/70364-pieza.html
70366;5593BA70D;Piloto trasero derecho;FORD;Fiesta;1.0 EcoBoost;2009;Comprobada, funcionando;1 año;En stock;54,70 € + IVA;https://desguacesmadridnorte.com/70366-pieza.html
70368;5608XF25F;Radiador;BMW;X1;18d;2016;Comprobada, funcionando;1 año;Bajo pedido 24-48h;206,68 € + IVA;https://desguacesmadridnorte.com/70368-pieza.html
70370;6341FQ69E;Colector de admisión;SKODA;Octavia;1.6 TDI;2015;Comprobada, funcionando;1 año;Bajo pedido 24-48h;118,14 € + IVA;https://desguacesmadridnorte.com/70370-pieza.html
70373;4165DZ78D;Alternador;AUDI;Q3;1.4 TFSI;2021;Desmontada de vehículo;1 año;En stock;242,22 € + IVA;https://desguacesmadridnorte.com/70373-pieza.html
70376;3563XF42B;Airbag volante;KIA;Ceed;1.4 CRDi;2015;Desmontada de vehículo;1 año;Bajo pedido 24-48h;128,85 € + IVA;https://desguacesmadridnorte.com/70376-pieza.html
70378;6015AK90F;Capó;HYUNDAI;i30;1.4 CRDi;2015;Desmontada de vehículo;1 año;Bajo pedido 24-48h;156,81 € + IVA;https://desguacesmadridnorte.com/70378-pieza.html
70380;7726TN50A;Piloto trasero izquierdo;SEAT;Ibiza;1.2 TSI;2009;Desmontada de vehículo;1 año;Bajo pedido 24-48h;21,25 € + IVA;https://desguacesmadridnorte.com/70380-pieza.html
70381;2931GK37C;Alternador;CITROEN;C4;1.6 HDi;2018;Comprobada, funcionando;1 año;En stock;113,18 € + IVA;https://desguacesmadridnorte.com/70381-pieza.html
70384;2283RB40D;Cerradura puerta delantera;KIA;Sportage;2.0 CRDi;2018;Desmontada de vehículo;1 año;En stock;64,09 € + IVA;https://desguacesmadridnorte.com/70384-pieza.html
70385;4687FW34E;Capó;CITROEN;C3;1.4 HDi;2005;Desmontada de vehículo;1 año;En stock;138,38 € + IVA;https://desguacesmadridnorte.com/70385-pieza.html
70387;5317DV82C;Aleta delantera izquierda;HYUNDAI;Tucson;2.0 CRDi;2011;Sin comprobar;1 año;En stock;147,05 € + IVA;https://desguacesmadridnorte.com/70387-pieza.html
70389;1810PE66C;Piloto trasero derecho;BMW;X1;18d;2014;Desmontada de vehículo;1 año;En stock;74,54 € + IVA;https://desguacesmadridnorte.com/70389-pieza.html
70392;7543QT69A;Cremallera de dirección;VOLKSWAGEN;Golf;1.4 TSI;2007;Comprobada, funcionando;1 año;Bajo pedido 24-48h;76,50 € + IVA;https://desguacesmadridnorte.com/70392-pieza.html
70393;1211CX41B;Parachoques delantero;FORD;Focus;2.0 TDCi;2007;Comprobada, funcionando;1 año;En stock;55,25 € + IVA;https://desguacesmadridnorte.com/70393-pieza.html
70394;1642CA10E;Colector de admisión;KIA;Sportage;1.7 CRDi;2021;Comprobada, funcionando;1 año;En stock;232,67 € + IVA;https://desguacesmadridnorte.com/70394-pieza.html
70397;2557ZT41A;Retrovisor derecho;OPEL;Astra;1.6 CDTI;2005;Comprobada, funcionando;1 año;En stock;42,73 € + IVA;https://desguacesmadridnorte.com/70397-pieza.html
70399;5492CH67D;Cinturón de seguridad;BMW;Serie 3;318d;2011;Desmontada de vehículo;1 año;Bajo pedido 24-48h;84,98 € + IVA;https://desguacesmadridnorte.com/70399-pieza.html
70402;9963AE82D;Bomba de dirección;OPEL;Corsa;1.2 16v;2010;Comprobada, funcionando;1 año;Bajo pedido 24-48h;114,01 € + IVA;https://desguacesmadridnorte.com/70402-pieza.html
70405;1148ZR10F;Aleta delantera izquierda;MERCEDES-BENZ;CLA;200 CDI;2014;Comprobada, funcionando;1 año;Bajo pedido 24-48h;268,25 € + IVA;https://desguacesmadridnorte.com/70405-pieza.html
70406;5501ZC76B;Amortiguador delantero;FORD;Fiesta;1.5 TDCi;2013;Comprobada, funcionando;1 año;Bajo pedido 24-48h;37,71 € + IVA;https://desguacesmadridnorte.com/70406-pieza.html
70409;1124QP96C;Faro delantero izquierdo;BMW;Serie 3;318d;2013;Desmontada de vehículo;1 año;Bajo pedido 24-48h;343,55 € + IVA;https://desguacesmadridnorte.com/70409-pieza.html
70411;5898PK88B;Motor completo;MERCEDES-BENZ;Clase E Coupé;220 CDI;2010;Sin comprobar;1 año;En stock;4.240,50 € + IVA;https://desguacesmadridnorte.com/70411-pieza.html
70413;4653JE36E;Motor completo;RENAULT;Clio;1.5 dCi;2020;Desmontada de vehículo;1 año;Bajo pedido 24-48h;1.840,35 € + IVA;https://desguacesmadridnorte.com/70413-pieza.html
70414;8852YS89A;Amortiguador delantero;CITROEN;C4;1.6 HDi;2006;Comprobada, funcionando;1 año;En stock;34,78 € + IVA;https://desguacesmadridnorte.com/70414-pieza.html
70417;2438HN15D;Faro delantero derecho;RENAULT;Clio;1.2 16v;2021;Comprobada, funcionando;1 año;Bajo pedido 24-48h;198,89 € + IVA;https://desguacesmadridnorte.com/70417-pieza.html
70420;5499EE27C;Centralita motor;AUDI;A4;3.0 TDI;2021;Sin comprobar;1 año;En stock;263,11 € + IVA;https://desguacesmadridnorte.com/70420-pieza.html
70423;5136MD61E;Radiador;CITROEN;C3;1.4 HDi;2014;Desmontada de vehículo;1 año;En stock;79,06 € + IVA;https://desguacesmadridnorte.com/70423-pieza.html
70425;3204FH29B;Puerta delantera izquierda;TOYOTA;Proace City;1.5 D-4D;2007;Sin comprobar;1 año;En stock;116,29 € + IVA;https://desguacesmadridnorte.com/70425-pieza.html
70426;2375PS36B;Parachoques trasero;KIA;Ceed;1.6 CRDi;2012;Desmontada de vehículo;1 año;Bajo pedido 24-48h;135,66 € + IVA;https://desguacesmadridnorte.com/70426-pieza.html
70428;2953JH74D;Puerta delantera izquierda;AUDI;Q3;2.0 TDI;2009;Desmontada de vehículo;1 año;Bajo pedido 24-48h;212,17 € + IVA;https://desguacesmadridnorte.com/70428-pieza.html
70430;2695TF48C;Parachoques delantero;FORD;Fusion;1.4 TDCi;2012;Comprobada, funcionando;1 año;En stock;82,91 € + IVA;https://desguacesmadridnorte.com/70430-pieza.html
70431;7418GM69F;Piloto trasero izquierdo;VOLKSWAGEN;Passat;1.6 TDI;2017;Comprobada, funcionando;1 año;En stock;48,66 € + IVA;https://desguacesmadridnorte.com/70431-pieza.html
70434;6535KB26F;Retrovisor izquierdo;PEUGEOT;3008;1.6 HDi;2013;Desmontada de vehículo;1 año;Bajo pedido 24-48h;40,44 € + IVA;https://desguacesmadridnorte.com/70434-pieza.html
70436;2194QH48C;Cinturón de seguridad;KIA;Ceed;1.4 CRDi;2020;Desmontada de vehículo;1 año;Bajo pedido 24-48h;54,56 € + IVA;https://desguacesmadridnorte.com/70436-pieza.html
70438;1119FA20B;Bomba de agua;AUDI;Q3;1.4 TFSI;2016;Desmontada de vehículo;1 año;Bajo pedido 24-48h;69,53 € + IVA;https://desguacesmadridnorte.com/70438-pieza.html
70441;9877FM89F;Motor completo;BMW;Serie 1;120i;2011;Comprobada, funcionando;1 año;En stock;2.322,66 € + IVA;https://desguacesmadridnorte.com/70441-pieza.html
70443;2033CH57F;Alternador;PEUGEOT;3008;2.0 HDi;2006;Comprobada, funcionando;1 año;En stock;129,89 € + IVA;https://desguacesmadridnorte.com/70443-pieza.html
70444;4244HX71C;Alternador;BMW;X1;20d;2015;Comprobada, funcionando;1 año;En stock;214,63 € + IVA;https://desguacesmadridnorte.com/70444-pieza.html
70447;8627KB31F;Caja de cambios;CITROEN;C3;1.4 HDi;2012;Comprobada, funcionando;1 año;Bajo pedido 24-48h;338,84 € + IVA;https://desguacesmadridnorte.com/70447-pieza.html
70449;1588VL24B;Bomba de agua;SKODA;Octavia;2.0 TDI;2019;Comprobada, funcionando;1 año;En stock;80,97 € + IVA;https://desguacesmadridnorte.com/70449-pieza.html
70452;4346YJ38B;Cinturón de seguridad;SEAT;Ibiza;1.2 TSI;2018;Comprobada, funcionando;1 año;Bajo pedido 24-48h;74,46 € + IVA;https://desguacesmadridnorte.com/70452-pieza.html
70455;2768JF62F;Cuadro de instrumentos;RENAULT;Megane;1.6 dCi;2018;Comprobada, funcionando;1 año;Bajo pedido 24-48h;194,80 € + IVA;https://desguacesmadridnorte.com/70455-pieza.html
70458;9904TH19C;Puerta trasera izquierda;MERCEDES-BENZ;Clase E Coupé;220 CDI;2017;Comprobada, funcionando;1 año;Bajo pedido 24-48h;447,75 € + IVA;https://desguacesmadridnorte.com/70458-pieza.html
70459;5890PF29A;Cremallera de dirección;CITROEN;C3;1.4 HDi;2020;Comprobada, funcionando;1 año;En stock;219,64 € + IVA;https://desguacesmadridnorte.com/70459-pieza.html
70461;1449PP20B;Módulo electrónico;AUDI;A3;1.4 TFSI;2011;Comprobada, funcionando;1 año;Bajo pedido 24-48h;215,23 € + IVA;https://desguacesmadridnorte.com/70461-pieza.html
70462;6703ML16B;Parachoques delantero;SKODA;Fabia;1.2 TSI;2005;Comprobada, funcionando;1 año;En stock;137,34 € + IVA;https://desguacesmadridnorte.com/70462-pieza.html
70465;7818MR12C;Bomba de agua;RENAULT;Captur;0.9 TCe;2014;Comprobada, funcionando;1 año;Bajo pedido 24-48h;59,25 € + IVA;https://desguacesmadridnorte.com/70465-pieza.html
70468;9874PM23C;Bomba de dirección;SEAT;Ateca;2.0 TDI;2013;Comprobada, funcionando;1 año;En stock;65,37 € + IVA;https://desguacesmadridnorte.com/70468-pieza.html
70469;8624KX39C;Motor de arranque;BMW;Serie 1;118d;2014;Comprobada, funcionando;1 año;En stock;181,13 € + IVA;https://desguacesmadridnorte.com/70469-pieza.html
70471;6081HD92D;Turbo;AUDI;Q3;1.4 TFSI;2015;Comprobada, funcionando;1 año;En stock;531,77 € + IVA;https://desguacesmadridnorte.com/70471-pieza.html
70472;2214KA22E;Amortiguador delantero;HYUNDAI;i30;1.6 CRDi;2010;Comprobada, funcionando;1 año;En stock;72,46 € + IVA;https://desguacesmadridnorte.com/70472-pieza.html
70475;9660MY34C;Aleta delantera izquierda;AUDI;A3;1.4 TFSI;2016;Comprobada, funcionando;1 año;En stock;91,21 € + IVA;https://desguacesmadridnorte.com/70475-pieza.html
70477;7396CD41F;Caja de cambios;SEAT;Ateca;2.0 TDI;2018;Comprobada, funcionando;1 año;Bajo pedido 24-48h;745,01 € + IVA;https://desguacesmadridnorte.com/70477-pieza.html
70478;4489PA12B;Turbo;VOLKSWAGEN;Passat;2.0 TDI;2007;Comprobada, funcionando;1 año;En stock;338,13 € + IVA;https://desguacesmadridnorte.com/70478-pieza.html
70479;3415VZ93F;Módulo electrónico;SKODA;Fabia;1.4 TDI;2018;Comprobada, funcionando;1 año;En stock;194,03 € + IVA;https://desguacesmadridnorte.com/70479-pieza.html
70482;8674RL65E;Cremallera de dirección;FORD;Focus;1.6 TDCi;2015;Desmontada de vehículo;1 año;En stock;236,45 € + IVA;https://desguacesmadridnorte.com/70482-pieza.html
70485;9310CV41F;Alternador;SKODA;Octavia;1.6 TDI;2008;Sin comprobar;1 año;Bajo pedido 24-48h;75,98 € + IVA;https://desguacesmadridnorte.com/70485-pieza.html
70486;4322WQ15D;Motor completo;KIA;Sportage;2.0 CRDi;2019;Desmontada de vehículo;1 año;Bajo pedido 24-48h;1.164,58 € + IVA;https://desguacesmadridnorte.com/70486-pieza.html
70488;3597CG29D;Motor de arranque;HYUNDAI;Tucson;1.7 CRDi;2008;Sin comprobar;1 año;En stock;131,62 € + IVA;https://desguacesmadridnorte.com/70488-pieza.html
70489;4870XQ56E;Motor de arranque;SKODA;Fabia;1.2 TSI;2013;Comprobada, funcionando;1 año;En stock;79,74 € + IVA;https://desguacesmadridnorte.com/70489-pieza.html
70491;3754NB77F;Portón trasero;SKODA;Octavia;1.6 TDI;2014;Desmontada de vehículo;1 año;En stock;345,63 € + IVA;https://desguacesmadridnorte.com/70491-pieza.html
70493;3085BK69C;Intercooler;PEUGEOT;3008;1.6 HDi;2012;Comprobada, funcionando;1 año;En stock;129,00 € + IVA;https://desguacesmadridnorte.com/70493-pieza.html
70494;1683JX65B;Catalizador;AUDI;A4;2.0 TFSI;2012;Desmontada de vehículo;1 año;En stock;424,60 € + IVA;https://desguacesmadridnorte.com/70494-pieza.html
70497;9101WS61F;Aleta delantera izquierda;PEUGEOT;308;1.6 HDi;2011;Comprobada, funcionando;1 año;En stock;118,92 € + IVA;https://desguacesmadridnorte.com/70497-pieza.html
70499;1998JX45D;Caja de cambios;BMW;Serie 1;116d;2010;Desmontada de vehículo;1 año;Bajo pedido 24-48h;222,49 € + IVA;https://desguacesmadridnorte.com/70499-pieza.html
70501;1106EB68C;Alternador;HYUNDAI;i30;1.6 CRDi;2014;Comprobada, funcionando;1 año;En stock;105,15 € + IVA;https://desguacesmadridnorte.com/70501-pieza.html
70503;8313HT99D;Cuadro de instrumentos;HYUNDAI;Tucson;1.7 CRDi;2011;Desmontada de vehículo;1 año;Bajo pedido 24-48h;224,66 € + IVA;https://desguacesmadridnorte.com/70503-pieza.html
70505;9492RH76E;Compresor aire acondicionado;OPEL;Astra;1.6 CDTI;2007;Desmontada de vehículo;1 año;Bajo pedido 24-48h;172,12 € + IVA;https://desguacesmadridnorte.com/70505-pieza.html
70508;7823HC27E;Paso de rueda trasero izquierdo;KIA;Ceed;1.4 CRDi;2015;Comprobada, funcionando;1 año;En stock;28,82 € + IVA;https://desguacesmadridnorte.com/70508-pieza.html
70511;7482MZ44F;Radiador;VOLKSWAGEN;Golf;1.6 TDI;2006;Desmontada de vehículo;1 año;Bajo pedido 24-48h;126,23 € + IVA;https://desguacesmadridnorte.com/70511-pieza.html
70513;5558SR99E;Módulo electrónico;PEUGEOT;208;1.6 HDi;2008;Comprobada, funcionando;1 año;Bajo pedido 24-48h;149,97 € + IVA;https://desguacesmadridnorte.com/70513-pieza.html
70514;3512JY77C;Cinturón de seguridad;TOYOTA;Proace City;1.5 D-4D;2010;Sin comprobar;1 año;En stock;55,45 € + IVA;https://desguacesmadridnorte.com/70514-pieza.html
70517;2485EM63D;Airbag volante;PEUGEOT;208;1.4 HDi;2021;Comprobada, funcionando;1 año;Bajo pedido 24-48h;160,97 € + IVA;https://desguacesmadridnorte.com/70517-pieza.html
70520;2649XE56E;Bomba de agua;RENAULT;Megane;1.6 dCi;2013;Desmontada de vehículo;1 año;En stock;58,13 € + IVA;https://desguacesmadridnorte.com/70520-pieza.html
70521;6772AQ12D;Retrovisor izquierdo;FORD;Fiesta;1.0 EcoBoost;2015;Desmontada de vehículo;1 año;Bajo pedido 24-48h;117,76 € + IVA;https://desguacesmadridnorte.com/70521-pieza.html
70522;6499GM85A;Airbag volante;BMW;X1;20d;2010;Sin comprobar;1 año;En stock;85,72 € + IVA;https://desguacesmadridnorte.com/70522-pieza.html
70524;1114QS62D;Parachoques trasero;AUDI;A4;2.0 TDI;2011;Sin comprobar;1 año;Bajo pedido 24-48h;251,88 € + IVA;https://desguacesmadridnorte.com/70524-pieza.html
70525;9431WJ37B;Retrovisor derecho;TOYOTA;Corolla;1.8 Hybrid;2011;Desmontada de vehículo;1 año;En stock;66,84 € + IVA;https://desguacesmadridnorte.com/70525-pieza.html
70526;6237VF17E;Piloto trasero izquierdo;CITROEN;C3;1.4 HDi;2013;Comprobada, funcionando;1 año;En stock;55,42 € + IVA;https://desguacesmadridnorte.com/70526-pieza.html
70527;9446LT42C;Aleta delantera izquierda;OPEL;Astra;1.7 CDTI;2011;Desmontada de vehículo;1 año;En stock;119,35 € + IVA;https://desguacesmadridnorte.com/70527-pieza.html
70528;6405VB83D;Capó;SKODA;Fabia;1.2 TSI;2017;Comprobada, funcionando;1 año;En stock;102,99 € + IVA;https://desguacesmadridnorte.com/70528-pieza.html
70531;4980DN92E;Bomba de dirección;VOLKSWAGEN;Polo;1.2 TSI;2016;Comprobada, funcionando;1 año;Bajo pedido 24-48h;131,10 € + IVA;https://desguacesmadridnorte.com/70531-pieza.html
70534;4978QG47B;Parachoques delantero;TOYOTA;Corolla;1.4 D-4D;2010;Comprobada, funcionando;1 año;Bajo pedido 24-48h;104,64 € + IVA;https://desguacesmadridnorte.com/70534-pieza.html
70537;9160DW43A;Caja de cambios;MERCEDES-BENZ;Clase E Coupé;220 CDI;2009;Comprobada, funcionando;1 año;Bajo pedido 24-48h;1.027,65 € + IVA;https://desguacesmadridnorte.com/70537-pieza.html
70538;5226WD33B;Bomba de dirección;OPEL;Corsa;1.2 16v;2018;Desmontada de vehículo;1 año;En stock;133,75 € + IVA;https://desguacesmadridnorte.com/70538-pieza.html
70540;4778AR42D;Caja de cambios;RENAULT;Megane;1.5 dCi;2005;Comprobada, funcionando;1 año;Bajo pedido 24-48h;626,34 € + IVA;https://desguacesmadridnorte.com/70540-pieza.html
70543;3868GB25E;Cremallera de dirección;BMW;Serie 1;116d;2009;Desmontada de vehículo;1 año;En stock;198,39 € + IVA;https://desguacesmadridnorte.com/70543-pieza.html
70545;9604EK67C;Cinturón de seguridad;AUDI;A4;2.0 TFSI;2011;Comprobada, funcionando;1 año;Bajo pedido 24-48h;67,93 € + IVA;https://desguacesmadridnorte.com/70545-pieza.html
70547;9198GZ35A;Retrovisor izquierdo;SKODA;Fabia;1.4 TDI;2015;Comprobada, funcionando;1 año;En stock;112,77 € + IVA;https://desguacesmadridnorte.com/70547-pieza.html
70548;4594NF24D;Parachoques delantero;OPEL;Corsa;1.2 16v;2021;Comprobada, funcionando;1 año;Bajo pedido 24-48h;100,96 € + IVA;https://desguacesmadridnorte.com/70548-pieza.html
